,Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
18026,35,3,2014-09-10,8003.0,664.0,1,0,0,0
18027,37,3,2014-09-10,4712.0,576.0,1,0,0,0
18028,38,3,2014-09-10,3971.0,389.0,1,0,0,0
18029,39,3,2014-09-10,3826.0,590.0,1,0,0,0
18030,40,3,2014-09-10,3714.0,537.0,1,0,0,0
18031,42,3,2014-09-10,8413.0,1058.0,1,0,0,0
18032,43,3,2014-09-10,5368.0,523.0,1,0,0,0
18033,44,3,2014-09-10,5192.0,681.0,1,0,0,0
18034,45,3,2014-09-10,3578.0,307.0,1,0,0,0
18035,47,3,2014-09-10,6579.0,923.0,1,0,0,0
18036,48,3,2014-09-10,3072.0,374.0,1,0,0,0
18037,49,3,2014-09-10,5823.0,432.0,1,0,0,1
18038,50,3,2014-09-10,2885.0,267.0,1,0,0,0
18039,53,3,2014-09-10,4218.0,536.0,1,0,0,0
18040,54,3,2014-09-10,5575.0,582.0,1,0,0,0
18041,55,3,2014-09-10,3949.0,508.0,1,0,0,0
18042,56,3,2014-09-10,6507.0,488.0,1,0,0,0
18043,57,3,2014-09-10,6740.0,717.0,1,0,0,0
18044,59,3,2014-09-10,4977.0,553.0,1,0,0,0
18045,1,2,2014-09-09,3377.0,439.0,1,0,0,0
18046,2,2,2014-09-09,4963.0,589.0,1,0,0,0
18047,3,2,2014-09-09,5978.0,732.0,1,0,0,0
18048,4,2,2014-09-09,8070.0,1243.0,1,0,0,0
18049,5,2,2014-09-09,3624.0,510.0,1,0,0,0
18050,6,2,2014-09-09,4277.0,539.0,1,0,0,0
18051,7,2,2014-09-09,8109.0,992.0,1,0,0,0
18052,8,2,2014-09-09,4040.0,581.0,1,0,0,0
18053,9,2,2014-09-09,5228.0,537.0,1,0,0,0
18054,10,2,2014-09-09,4785.0,549.0,1,0,0,1
18055,11,2,2014-09-09,6714.0,1070.0,1,0,0,0
18056,12,2,2014-09-09,5306.0,738.0,1,0,0,0
18057,14,2,2014-09-09,4449.0,584.0,1,0,0,0
18058,15,2,2014-09-09,5178.0,580.0,1,0,0,0
18059,16,2,2014-09-09,7095.0,844.0,1,0,0,1
18060,17,2,2014-09-09,5623.0,796.0,1,0,0,0
18061,18,2,2014-09-09,5616.0,611.0,1,0,0,0
18062,19,2,2014-09-09,5712.0,611.0,1,0,0,0
18063,21,2,2014-09-09,3170.0,357.0,1,0,0,1
18064,23,2,2014-09-09,2999.0,324.0,1,0,0,0
18065,24,2,2014-09-09,7117.0,739.0,1,0,0,0
18066,25,2,2014-09-09,8928.0,1423.0,1,0,0,0
18067,26,2,2014-09-09,4417.0,399.0,1,0,0,0
18068,27,2,2014-09-09,7389.0,951.0,1,0,0,0
18069,28,2,2014-09-09,8668.0,938.0,1,0,0,0
18070,29,2,2014-09-09,5681.0,566.0,1,0,0,0
18071,30,2,2014-09-09,3966.0,643.0,1,0,0,0
18072,31,2,2014-09-09,4297.0,508.0,1,0,0,0
18073,33,2,2014-09-09,6621.0,733.0,1,0,0,0
18074,34,2,2014-09-09,6537.0,899.0,1,0,0,0
18075,35,2,2014-09-09,7485.0,639.0,1,0,0,0
18076,37,2,2014-09-09,4453.0,547.0,1,0,0,0
18077,38,2,2014-09-09,4587.0,438.0,1,0,0,0
18078,39,2,2014-09-09,3647.0,552.0,1,0,0,0
18079,40,2,2014-09-09,4229.0,614.0,1,0,0,0
18080,42,2,2014-09-09,7937.0,1004.0,1,0,0,0
18081,43,2,2014-09-09,5550.0,592.0,1,0,0,0
18082,44,2,2014-09-09,4979.0,656.0,1,0,0,0
18083,45,2,2014-09-09,3347.0,284.0,1,0,0,0
18084,47,2,2014-09-09,6489.0,840.0,1,0,0,0
18085,48,2,2014-09-09,4177.0,342.0,1,0,0,0
18086,49,2,2014-09-09,5594.0,423.0,1,0,0,1
18087,50,2,2014-09-09,2735.0,273.0,1,0,0,0
18088,53,2,2014-09-09,4258.0,536.0,1,0,0,0
18089,54,2,2014-09-09,5077.0,546.0,1,0,0,0
18090,55,2,2014-09-09,4061.0,,1,0,0,0
18091,56,2,2014-09-09,5988.0,474.0,1,0,0,0
18092,57,2,2014-09-09,6514.0,712.0,1,0,0,0
18093,59,2,2014-09-09,4770.0,542.0,1,0,0,0
18094,1,1,2014-09-08,3676.0,530.0,1,0,0,0
18095,2,1,2014-09-08,4189.0,564.0,1,0,0,0
18096,3,1,2014-09-08,6061.0,714.0,1,0,0,0
18097,4,1,2014-09-08,8995.0,1306.0,1,0,0,0
18098,5,1,2014-09-08,3511.0,531.0,1,0,0,0
18099,6,1,2014-09-08,4439.0,593.0,1,0,0,0
18100,7,1,2014-09-08,9155.0,1071.0,1,0,0,0
18101,8,1,2014-09-08,4844.0,678.0,1,0,0,0
18102,9,1,2014-09-08,6068.0,577.0,1,0,0,0
18103,10,1,2014-09-08,5329.0,616.0,1,0,0,1
18104,11,1,2014-09-08,6679.0,1128.0,1,0,0,0
18105,12,1,2014-09-08,5359.0,787.0,1,0,0,0
18106,14,1,2014-09-08,5333.0,651.0,1,0,0,0
18107,15,1,2014-09-08,5044.0,601.0,1,0,0,0
18108,16,1,2014-09-08,6422.0,802.0,1,0,0,1
18109,17,1,2014-09-08,5272.0,791.0,1,0,0,0
18110,18,1,2014-09-08,6116.0,736.0,1,0,0,0
18111,19,1,2014-09-08,5438.0,622.0,1,0,0,0
18112,21,1,2014-09-08,3692.0,436.0,1,0,0,1
18113,23,1,2014-09-08,3804.0,409.0,1,0,0,0
18114,24,1,2014-09-08,7460.0,696.0,1,0,0,0
18115,25,1,2014-09-08,9236.0,1554.0,1,0,0,0
18116,26,1,2014-09-08,5477.0,489.0,1,0,0,0
18117,27,1,2014-09-08,6667.0,886.0,1,0,0,0
18118,28,1,2014-09-08,10233.0,1134.0,1,0,0,0
18119,29,1,2014-09-08,6760.0,613.0,1,0,0,0
18120,30,1,2014-09-08,3752.0,566.0,1,0,0,0
18121,31,1,2014-09-08,5111.0,593.0,1,0,0,0
18122,33,1,2014-09-08,7341.0,818.0,1,0,0,0
18123,34,1,2014-09-08,7061.0,981.0,1,0,0,0
18124,35,1,2014-09-08,8266.0,721.0,1,0,0,0
18125,37,1,2014-09-08,5195.0,631.0,1,0,0,0
18126,38,1,2014-09-08,4094.0,417.0,1,0,0,0
18127,39,1,2014-09-08,4361.0,582.0,1,0,0,0
18128,40,1,2014-09-08,4281.0,602.0,1,0,0,0
18129,42,1,2014-09-08,8512.0,1001.0,1,0,0,0
18130,43,1,2014-09-08,5617.0,582.0,1,0,0,0
18131,44,1,2014-09-08,5818.0,758.0,1,0,0,0
18132,45,1,2014-09-08,3916.0,345.0,1,0,0,0
18133,47,1,2014-09-08,6247.0,932.0,1,0,0,0
18134,48,1,2014-09-08,3471.0,416.0,1,0,0,0
18135,49,1,2014-09-08,5667.0,455.0,1,0,0,1
18136,50,1,2014-09-08,3346.0,347.0,1,0,0,0
18137,53,1,2014-09-08,4505.0,562.0,1,0,0,0
18138,54,1,2014-09-08,5827.0,582.0,1,0,0,0
18139,55,1,2014-09-08,4029.0,541.0,1,0,0,0
18140,56,1,2014-09-08,7824.0,567.0,1,0,0,0
18141,57,1,2014-09-08,7706.0,807.0,1,0,0,0
18142,59,1,2014-09-08,4781.0,563.0,1,0,0,0
18143,1,7,2014-09-07,0.0,0.0,0,0,0,0
18144,2,7,2014-09-07,0.0,0.0,0,0,0,0
18145,3,7,2014-09-07,0.0,0.0,0,0,0,0
18146,4,7,2014-09-07,0.0,0.0,0,0,0,0
18147,5,7,2014-09-07,0.0,0.0,0,0,0,0
18148,6,7,2014-09-07,0.0,0.0,0,0,0,0
18149,7,7,2014-09-07,0.0,0.0,0,0,0,0
18150,8,7,2014-09-07,0.0,0.0,0,0,0,0
18151,9,7,2014-09-07,0.0,0.0,0,0,0,0
18152,10,7,2014-09-07,0.0,0.0,0,0,0,1
18153,11,7,2014-09-07,0.0,0.0,0,0,0,0
18154,12,7,2014-09-07,0.0,0.0,0,0,0,0
18155,14,7,2014-09-07,0.0,0.0,0,0,0,0
18156,15,7,2014-09-07,0.0,0.0,0,0,0,0
18157,16,7,2014-09-07,0.0,0.0,0,0,0,0
18158,17,7,2014-09-07,0.0,0.0,0,0,0,0
18159,18,7,2014-09-07,0.0,0.0,0,0,0,0
18160,19,7,2014-09-07,0.0,0.0,0,0,0,0
18161,21,7,2014-09-07,0.0,0.0,0,0,0,0
18162,23,7,2014-09-07,0.0,0.0,0,0,0,0
18163,24,7,2014-09-07,0.0,0.0,0,0,0,0
18164,25,7,2014-09-07,0.0,0.0,0,0,0,0
18165,26,7,2014-09-07,0.0,0.0,0,0,0,0
18166,27,7,2014-09-07,0.0,0.0,0,0,0,0
18167,28,7,2014-09-07,0.0,0.0,0,0,0,0
18168,29,7,2014-09-07,0.0,0.0,0,0,0,0
18169,30,7,2014-09-07,0.0,0.0,0,0,0,0
18170,31,7,2014-09-07,0.0,0.0,0,0,0,0
18171,33,7,2014-09-07,0.0,0.0,0,0,0,0
18172,34,7,2014-09-07,0.0,0.0,0,0,0,0
18173,35,7,2014-09-07,0.0,0.0,0,0,0,0
18174,37,7,2014-09-07,0.0,0.0,0,0,0,0
18175,38,7,2014-09-07,0.0,0.0,0,0,0,0
18176,39,7,2014-09-07,0.0,0.0,0,0,0,0
18177,40,7,2014-09-07,0.0,0.0,0,0,0,0
18178,42,7,2014-09-07,0.0,0.0,0,0,0,0
18179,43,7,2014-09-07,0.0,0.0,0,0,0,0
18180,44,7,2014-09-07,0.0,0.0,0,0,0,0
18181,45,7,2014-09-07,0.0,0.0,0,0,0,0
18182,47,7,2014-09-07,0.0,0.0,0,0,0,0
18183,48,7,2014-09-07,0.0,0.0,0,0,0,0
18184,49,7,2014-09-07,0.0,0.0,0,0,0,0
18185,50,7,2014-09-07,0.0,0.0,0,0,0,0
18186,53,7,2014-09-07,0.0,0.0,0,0,0,0
18187,54,7,2014-09-07,0.0,0.0,0,0,0,0
18188,55,7,2014-09-07,0.0,0.0,0,0,0,0
18189,56,7,2014-09-07,0.0,0.0,0,0,0,0
18190,57,7,2014-09-07,0.0,0.0,0,0,0,0
18191,59,7,2014-09-07,0.0,0.0,0,0,0,0
18192,1,6,2014-09-06,3959.0,515.0,1,0,0,0
18193,2,6,2014-09-06,2551.0,329.0,1,0,0,0
18194,3,6,2014-09-06,3562.0,439.0,1,0,0,0
18195,4,6,2014-09-06,9382.0,1368.0,1,0,0,0
18196,5,6,2014-09-06,2187.0,234.0,1,0,0,0
18197,6,6,2014-09-06,2962.0,330.0,1,0,0,0
18198,7,6,2014-09-06,6500.0,743.0,1,0,0,0
18199,8,6,2014-09-06,2823.0,355.0,1,0,0,0
18200,9,6,2014-09-06,5762.0,549.0,1,0,0,0
18201,10,6,2014-09-06,4228.0,458.0,1,0,0,1
18202,11,6,2014-09-06,6050.0,898.0,1,0,0,0
18203,12,6,2014-09-06,5191.0,742.0,1,0,0,0
18204,14,6,2014-09-06,3551.0,383.0,1,0,0,0
18205,15,6,2014-09-06,5130.0,581.0,1,0,0,0
18206,16,6,2014-09-06,4946.0,531.0,1,0,0,0
18207,17,6,2014-09-06,2479.0,342.0,1,0,0,0
18208,18,6,2014-09-06,4225.0,504.0,1,0,0,0
18209,19,6,2014-09-06,4178.0,401.0,1,0,0,0
18210,21,6,2014-09-06,4659.0,479.0,1,0,0,0
18211,23,6,2014-09-06,4008.0,413.0,1,0,0,0
18212,24,6,2014-09-06,6314.0,607.0,1,0,0,0
18213,25,6,2014-09-06,8276.0,1207.0,1,0,0,0
18214,26,6,2014-09-06,4436.0,428.0,1,0,0,0
18215,27,6,2014-09-06,6442.0,771.0,1,0,0,0
18216,28,6,2014-09-06,5515.0,604.0,1,0,0,0
18217,29,6,2014-09-06,6806.0,656.0,1,0,0,0
18218,30,6,2014-09-06,4247.0,668.0,1,0,0,0
18219,31,6,2014-09-06,5503.0,556.0,1,0,0,0
18220,33,6,2014-09-06,8378.0,844.0,1,0,0,0
18221,34,6,2014-09-06,6391.0,873.0,1,0,0,0
18222,35,6,2014-09-06,6766.0,615.0,1,0,0,0
18223,37,6,2014-09-06,6096.0,750.0,1,0,0,0
18224,38,6,2014-09-06,5862.0,590.0,1,0,0,0
18225,39,6,2014-09-06,2735.0,417.0,1,0,0,0
18226,40,6,2014-09-06,5086.0,770.0,1,0,0,0
18227,42,6,2014-09-06,7703.0,995.0,1,0,0,0
18228,43,6,2014-09-06,4410.0,439.0,1,0,0,0
18229,44,6,2014-09-06,3619.0,452.0,1,0,0,0
18230,45,6,2014-09-06,4934.0,419.0,1,0,0,0
18231,47,6,2014-09-06,5462.0,737.0,1,0,0,0
18232,48,6,2014-09-06,2362.0,265.0,1,0,0,0
18233,49,6,2014-09-06,6580.0,507.0,1,0,0,0
18234,50,6,2014-09-06,3865.0,356.0,1,0,0,0
18235,53,6,2014-09-06,4832.0,849.0,1,0,0,0
18236,54,6,2014-09-06,7082.0,748.0,1,0,0,0
18237,55,6,2014-09-06,2568.0,352.0,1,0,0,0
18238,56,6,2014-09-06,7907.0,603.0,1,0,0,0
18239,57,6,2014-09-06,6520.0,647.0,1,0,0,0
18240,59,6,2014-09-06,2445.0,265.0,1,0,0,0
18241,1,5,2014-09-05,4706.0,553.0,1,1,0,1
18242,2,5,2014-09-05,4823.0,578.0,1,1,0,0
18243,3,5,2014-09-05,6564.0,686.0,1,1,0,0
18244,4,5,2014-09-05,10528.0,1387.0,1,1,0,0
18245,5,5,2014-09-05,4686.0,554.0,1,1,0,0
18246,6,5,2014-09-05,5642.0,628.0,1,1,0,0
18247,7,5,2014-09-05,10543.0,1167.0,1,1,0,0
18248,8,5,2014-09-05,5838.0,667.0,1,1,0,0
18249,9,5,2014-09-05,7752.0,651.0,1,1,0,0
18250,10,5,2014-09-05,5391.0,563.0,1,1,0,1
18251,11,5,2014-09-05,7336.0,1118.0,1,1,0,0
18252,12,5,2014-09-05,7921.0,919.0,1,1,0,0
18253,14,5,2014-09-05,5614.0,643.0,1,1,0,0
18254,15,5,2014-09-05,7360.0,729.0,1,1,0,0
18255,16,5,2014-09-05,7390.0,776.0,1,1,0,1
18256,17,5,2014-09-05,7112.0,886.0,1,1,0,0
18257,18,5,2014-09-05,7236.0,810.0,1,1,0,0
18258,19,5,2014-09-05,7405.0,710.0,1,1,0,0
18259,21,5,2014-09-05,5804.0,524.0,1,1,0,1
18260,23,5,2014-09-05,6356.0,557.0,1,1,0,1
18261,24,5,2014-09-05,10523.0,907.0,1,1,0,0
18262,25,5,2014-09-05,10167.0,1435.0,1,1,0,0
18263,26,5,2014-09-05,6679.0,574.0,1,1,0,0
18264,27,5,2014-09-05,9604.0,1113.0,1,1,0,0
18265,28,5,2014-09-05,16611.0,1592.0,1,1,0,0
18266,29,5,2014-09-05,8230.0,737.0,1,1,0,0
18267,30,5,2014-09-05,4571.0,673.0,1,1,0,0
18268,31,5,2014-09-05,6603.0,623.0,1,1,0,0
18269,33,5,2014-09-05,8244.0,826.0,1,1,0,0
18270,34,5,2014-09-05,8140.0,1038.0,1,1,0,0
18271,35,5,2014-09-05,10555.0,787.0,1,1,0,0
18272,37,5,2014-09-05,6899.0,759.0,1,1,0,0
18273,38,5,2014-09-05,7434.0,575.0,1,1,0,0
18274,39,5,2014-09-05,5400.0,682.0,1,1,0,0
18275,40,5,2014-09-05,5128.0,667.0,1,1,0,0
18276,42,5,2014-09-05,10938.0,1263.0,1,1,0,0
18277,43,5,2014-09-05,7292.0,657.0,1,1,0,0
18278,44,5,2014-09-05,6832.0,816.0,1,1,0,0
18279,45,5,2014-09-05,5662.0,399.0,1,1,0,1
18280,47,5,2014-09-05,7983.0,909.0,1,1,0,0
18281,48,5,2014-09-05,4919.0,436.0,1,1,0,0
18282,49,5,2014-09-05,7828.0,539.0,1,1,0,1
18283,50,5,2014-09-05,4343.0,386.0,1,1,0,1
18284,53,5,2014-09-05,6053.0,609.0,1,1,0,0
18285,54,5,2014-09-05,8144.0,708.0,1,1,0,0
18286,55,5,2014-09-05,4711.0,571.0,1,1,0,0
18287,56,5,2014-09-05,7411.0,522.0,1,1,0,1
18288,57,5,2014-09-05,8864.0,940.0,1,1,0,0
18289,59,5,2014-09-05,5525.0,594.0,1,1,0,0
18290,1,4,2014-09-04,4346.0,507.0,1,1,0,1
18291,2,4,2014-09-04,5401.0,635.0,1,1,0,0
18292,3,4,2014-09-04,7659.0,796.0,1,1,0,0
18293,4,4,2014-09-04,10522.0,1402.0,1,1,0,0
18294,5,4,2014-09-04,5380.0,587.0,1,1,0,0
18295,6,4,2014-09-04,5592.0,635.0,1,1,0,0
18296,7,4,2014-09-04,9839.0,1054.0,1,1,0,0
18297,8,4,2014-09-04,6689.0,822.0,1,1,0,0
18298,9,4,2014-09-04,6734.0,601.0,1,1,0,0
18299,10,4,2014-09-04,5840.0,565.0,1,1,0,1
18300,11,4,2014-09-04,8490.0,1250.0,1,1,0,0
18301,12,4,2014-09-04,8373.0,984.0,1,1,0,0
18302,14,4,2014-09-04,6020.0,651.0,1,1,0,0
18303,15,4,2014-09-04,6598.0,656.0,1,1,0,0
18304,16,4,2014-09-04,7551.0,806.0,1,1,0,1
18305,17,4,2014-09-04,6997.0,866.0,1,1,0,0
18306,18,4,2014-09-04,6615.0,759.0,1,1,0,0
18307,19,4,2014-09-04,8051.0,725.0,1,1,0,0
18308,21,4,2014-09-04,5278.0,496.0,1,1,0,1
18309,23,4,2014-09-04,5568.0,518.0,1,1,0,1
18310,24,4,2014-09-04,9049.0,822.0,1,1,0,0
18311,25,4,2014-09-04,11130.0,1589.0,1,1,0,0
18312,26,4,2014-09-04,7731.0,642.0,1,1,0,0
18313,27,4,2014-09-04,9419.0,1086.0,1,1,0,0
18314,28,4,2014-09-04,0.0,0.0,1,1,0,0
18315,29,4,2014-09-04,8009.0,657.0,1,1,0,0
18316,30,4,2014-09-04,5838.0,817.0,1,1,0,0
18317,31,4,2014-09-04,6631.0,613.0,1,1,0,0
18318,33,4,2014-09-04,7866.0,779.0,1,1,0,0
18319,34,4,2014-09-04,7412.0,944.0,1,1,0,0
18320,35,4,2014-09-04,10999.0,758.0,1,1,0,0
18321,37,4,2014-09-04,7653.0,798.0,1,1,0,0
18322,38,4,2014-09-04,5715.0,472.0,1,1,0,0
18323,39,4,2014-09-04,5101.0,647.0,1,1,0,0
18324,40,4,2014-09-04,4731.0,670.0,1,1,0,0
18325,42,4,2014-09-04,10447.0,1189.0,1,1,0,0
18326,43,4,2014-09-04,8046.0,707.0,1,1,0,0
18327,44,4,2014-09-04,7739.0,824.0,1,1,0,0
18328,45,4,2014-09-04,5919.0,443.0,1,1,0,1
18329,47,4,2014-09-04,8266.0,944.0,1,1,0,0
18330,48,4,2014-09-04,3734.0,410.0,1,1,0,0
18331,49,4,2014-09-04,7237.0,516.0,1,1,0,1
18332,50,4,2014-09-04,4817.0,381.0,1,1,0,1
18333,53,4,2014-09-04,5440.0,594.0,1,1,0,0
18334,54,4,2014-09-04,7541.0,695.0,1,1,0,0
18335,55,4,2014-09-04,5028.0,614.0,1,1,0,0
18336,56,4,2014-09-04,8208.0,543.0,1,1,0,1
18337,57,4,2014-09-04,9718.0,929.0,1,1,0,0
18338,59,4,2014-09-04,6023.0,590.0,1,1,0,0
18339,1,3,2014-09-03,4978.0,539.0,1,1,0,1
18340,2,3,2014-09-03,6615.0,754.0,1,1,0,0
18341,3,3,2014-09-03,8659.0,843.0,1,1,0,0
18342,4,3,2014-09-03,10729.0,1406.0,1,1,0,0
18343,5,3,2014-09-03,5884.0,654.0,1,1,0,0
18344,6,3,2014-09-03,5741.0,634.0,1,1,0,0
18345,7,3,2014-09-03,10774.0,1129.0,1,1,0,0
18346,8,3,2014-09-03,6428.0,689.0,1,1,0,0
18347,9,3,2014-09-03,7865.0,658.0,1,1,0,0
18348,10,3,2014-09-03,5397.0,559.0,1,1,0,1
18349,11,3,2014-09-03,9351.0,1345.0,1,1,0,0
18350,12,3,2014-09-03,8661.0,980.0,1,1,0,0
18351,14,3,2014-09-03,6229.0,668.0,1,1,0,0
18352,15,3,2014-09-03,6935.0,646.0,1,1,0,0
18353,16,3,2014-09-03,7492.0,818.0,1,1,0,1
18354,17,3,2014-09-03,7947.0,900.0,1,1,0,0
18355,18,3,2014-09-03,7691.0,809.0,1,1,0,0
18356,19,3,2014-09-03,7935.0,692.0,1,1,0,0
18357,21,3,2014-09-03,5545.0,503.0,1,1,0,1
18358,23,3,2014-09-03,5051.0,460.0,1,1,0,1
18359,24,3,2014-09-03,11021.0,973.0,1,1,0,0
18360,25,3,2014-09-03,11744.0,1601.0,1,1,0,0
18361,26,3,2014-09-03,7275.0,601.0,1,1,0,0
18362,27,3,2014-09-03,11566.0,1197.0,1,1,0,0
18363,28,3,2014-09-03,0.0,0.0,1,1,0,1
18364,29,3,2014-09-03,8257.0,704.0,1,1,0,0
18365,30,3,2014-09-03,5156.0,702.0,1,1,0,0
18366,31,3,2014-09-03,6305.0,608.0,1,1,0,0
18367,33,3,2014-09-03,8585.0,844.0,1,1,0,0
18368,34,3,2014-09-03,8513.0,1034.0,1,1,0,0
18369,35,3,2014-09-03,10718.0,756.0,1,1,0,0
18370,37,3,2014-09-03,6644.0,751.0,1,1,0,1
18371,38,3,2014-09-03,6976.0,551.0,1,1,0,0
18372,39,3,2014-09-03,6051.0,775.0,1,1,0,0
18373,40,3,2014-09-03,5259.0,661.0,1,1,0,0
18374,42,3,2014-09-03,11986.0,1306.0,1,1,0,0
18375,43,3,2014-09-03,8338.0,704.0,1,1,0,0
18376,44,3,2014-09-03,7652.0,869.0,1,1,0,0
18377,45,3,2014-09-03,5157.0,382.0,1,1,0,1
18378,47,3,2014-09-03,8660.0,1107.0,1,1,0,0
18379,48,3,2014-09-03,3778.0,436.0,1,1,0,0
18380,49,3,2014-09-03,8551.0,544.0,1,1,0,1
18381,50,3,2014-09-03,4239.0,359.0,1,1,0,1
18382,53,3,2014-09-03,5614.0,615.0,1,1,0,0
18383,54,3,2014-09-03,8540.0,707.0,1,1,0,1
18384,55,3,2014-09-03,5986.0,693.0,1,1,0,0
18385,56,3,2014-09-03,7573.0,508.0,1,1,0,1
18386,57,3,2014-09-03,9509.0,962.0,1,1,0,0
18387,59,3,2014-09-03,6327.0,664.0,1,1,0,0
18388,1,2,2014-09-02,5008.0,564.0,1,1,0,1
18389,2,2,2014-09-02,6422.0,645.0,1,1,0,0
18390,3,2,2014-09-02,8989.0,863.0,1,1,0,0
18391,4,2,2014-09-02,11932.0,1524.0,1,1,0,0
18392,5,2,2014-09-02,6226.0,619.0,1,1,0,0
18393,6,2,2014-09-02,5934.0,662.0,1,1,0,0
18394,7,2,2014-09-02,12542.0,1338.0,1,1,0,0
18395,8,2,2014-09-02,6897.0,794.0,1,1,0,0
18396,9,2,2014-09-02,8395.0,688.0,1,1,0,0
18397,10,2,2014-09-02,5937.0,562.0,1,1,0,1
18398,11,2,2014-09-02,9546.0,1337.0,1,1,0,0
18399,12,2,2014-09-02,10399.0,1113.0,1,1,0,0
18400,14,2,2014-09-02,6674.0,710.0,1,1,0,0
18401,15,2,2014-09-02,7847.0,716.0,1,1,0,0
18402,16,2,2014-09-02,7990.0,850.0,1,1,0,1
18403,17,2,2014-09-02,7894.0,985.0,1,1,0,0
18404,18,2,2014-09-02,7161.0,751.0,1,1,0,0
18405,19,2,2014-09-02,8119.0,727.0,1,1,0,0
18406,21,2,2014-09-02,6383.0,518.0,1,1,0,1
18407,23,2,2014-09-02,6777.0,541.0,1,1,0,1
18408,24,2,2014-09-02,11288.0,973.0,1,1,0,0
18409,25,2,2014-09-02,13771.0,1779.0,1,1,0,0
18410,26,2,2014-09-02,8377.0,647.0,1,1,0,0
18411,27,2,2014-09-02,12916.0,1290.0,1,1,0,0
18412,28,2,2014-09-02,0.0,0.0,1,1,0,1
18413,29,2,2014-09-02,9680.0,801.0,1,1,0,0
18414,30,2,2014-09-02,6785.0,870.0,1,1,0,0
18415,31,2,2014-09-02,6451.0,592.0,1,1,0,0
18416,33,2,2014-09-02,9066.0,848.0,1,1,0,0
18417,34,2,2014-09-02,10762.0,1180.0,1,1,0,0
18418,35,2,2014-09-02,12795.0,888.0,1,1,0,0
18419,37,2,2014-09-02,7908.0,807.0,1,1,0,1
18420,38,2,2014-09-02,7263.0,571.0,1,1,0,0
18421,39,2,2014-09-02,6910.0,756.0,1,1,0,0
18422,40,2,2014-09-02,5779.0,762.0,1,1,0,0
18423,42,2,2014-09-02,12358.0,1232.0,1,1,0,0
18424,43,2,2014-09-02,8920.0,689.0,1,1,0,0
18425,44,2,2014-09-02,7917.0,850.0,1,1,0,0
18426,45,2,2014-09-02,5370.0,385.0,1,1,0,1
18427,47,2,2014-09-02,9339.0,1102.0,1,1,0,0
18428,48,2,2014-09-02,4114.0,396.0,1,1,0,0
18429,49,2,2014-09-02,7491.0,508.0,1,1,0,1
18430,50,2,2014-09-02,4540.0,350.0,1,1,0,1
18431,53,2,2014-09-02,6654.0,669.0,1,1,0,0
18432,54,2,2014-09-02,8681.0,744.0,1,1,0,1
18433,55,2,2014-09-02,5578.0,585.0,1,1,0,0
18434,56,2,2014-09-02,8577.0,562.0,1,1,0,1
18435,57,2,2014-09-02,10824.0,1079.0,1,1,0,0
18436,59,2,2014-09-02,7687.0,689.0,1,1,0,0
18437,1,1,2014-09-01,5464.0,561.0,1,1,0,1
18438,2,1,2014-09-01,8173.0,805.0,1,1,0,0
18439,3,1,2014-09-01,10679.0,962.0,1,1,0,0
18440,4,1,2014-09-01,15595.0,1796.0,1,1,0,0
18441,5,1,2014-09-01,7786.0,758.0,1,1,0,0
18442,6,1,2014-09-01,7586.0,807.0,1,1,0,0
18443,7,1,2014-09-01,15349.0,1429.0,1,1,0,0
18444,8,1,2014-09-01,9367.0,918.0,1,1,0,0
18445,9,1,2014-09-01,10494.0,817.0,1,1,0,0
18446,10,1,2014-09-01,7033.0,697.0,1,1,0,1
18447,11,1,2014-09-01,10379.0,1356.0,1,1,0,0
18448,12,1,2014-09-01,11086.0,1164.0,1,1,0,0
18449,14,1,2014-09-01,7675.0,826.0,1,1,0,0
18450,15,1,2014-09-01,10058.0,882.0,1,1,0,0
18451,16,1,2014-09-01,9676.0,923.0,1,1,0,1
18452,17,1,2014-09-01,8261.0,966.0,1,1,0,0
18453,18,1,2014-09-01,10024.0,989.0,1,1,0,0
18454,19,1,2014-09-01,7913.0,779.0,1,1,0,0
18455,21,1,2014-09-01,7931.0,646.0,1,1,0,1
18456,23,1,2014-09-01,8325.0,622.0,1,1,0,1
18457,24,1,2014-09-01,15968.0,1256.0,1,1,0,0
18458,25,1,2014-09-01,15819.0,2024.0,1,1,0,0
18459,26,1,2014-09-01,10935.0,785.0,1,1,0,0
18460,27,1,2014-09-01,15205.0,1429.0,1,1,0,0
18461,28,1,2014-09-01,0.0,0.0,0,1,0,1
18462,29,1,2014-09-01,12800.0,1025.0,1,1,0,0
18463,30,1,2014-09-01,7399.0,906.0,1,1,0,0
18464,31,1,2014-09-01,8654.0,724.0,1,1,0,0
18465,33,1,2014-09-01,11658.0,1065.0,1,1,0,0
18466,34,1,2014-09-01,11494.0,1296.0,1,1,0,0
18467,35,1,2014-09-01,16771.0,1056.0,1,1,0,0
18468,37,1,2014-09-01,10316.0,976.0,1,1,0,1
18469,38,1,2014-09-01,10087.0,795.0,1,1,0,0
18470,39,1,2014-09-01,8557.0,939.0,1,1,0,0
18471,40,1,2014-09-01,5668.0,716.0,1,1,0,0
18472,42,1,2014-09-01,15030.0,1415.0,1,1,0,0
18473,43,1,2014-09-01,9620.0,781.0,1,1,0,0
18474,44,1,2014-09-01,10426.0,1033.0,1,1,0,0
18475,45,1,2014-09-01,6750.0,482.0,1,1,0,1
