Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday,StoreType,Assortment,CompetitionDistance,CompetitionOpenSinceMonth,CompetitionOpenSinceYear,Promo2,Promo2SinceWeek,Promo2SinceYear,PromoInterval,month,year
12870,987,1,1,0,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",8,14
7841,667,1,0,0,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",7,14
11453,819,1,1,0,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",7,14
6756,505,1,0,0,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",7,14
8038,692,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",7,14
23549,1534,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",6,14
14257,1042,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",6,14
7521,646,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",6,14
8527,732,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",5,14
7987,687,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",5,14
6755,612,1,0,0,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",4,14
14655,1000,1,1,0,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",4,14
10961,901,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",4,14
7998,700,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",3,14
7062,650,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",3,14
7260,631,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",3,14
7513,688,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",3,14
11361,912,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",2,14
7256,694,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",2,14
14115,1069,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",2,14
17405,1265,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",2,14
6919,673,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,14
8169,767,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,14
9217,783,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,14
11696,952,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,14
16015,1155,1,1,0,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,14
12825,1033,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",12,13
18848,1372,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",12,13
16067,1172,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",12,13
22484,1462,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",12,13
12332,926,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",12,13
18141,1247,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",12,13
11111,906,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",11,13
8101,700,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",11,13
13281,1002,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",11,13
13446,956,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",11,13
11742,997,1,0,0,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",10,13
9632,796,1,1,0,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",10,13
10644,933,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",10,13
8332,747,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",10,13
11664,917,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",9,13
10268,882,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",9,13
7499,685,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",9,13
7369,709,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",9,13
7445,654,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",9,13
7259,699,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",9,13
9556,836,1,1,0,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",8,13
9917,840,1,1,0,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",8,13
8228,737,1,0,0,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",8,13
7798,681,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",8,13
15318,1141,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",7,13
7623,674,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",7,13
6770,674,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",6,13
7839,705,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",6,13
9939,820,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",6,13
14511,1084,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",6,13
7659,688,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",6,13
9119,818,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",6,13
7374,718,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",6,13
13066,959,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",5,13
6603,616,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",5,13
8088,730,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",5,13
13063,1010,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",5,13
12602,1000,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",5,13
12849,1050,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",5,13
12720,1005,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",4,13
11823,903,1,1,0,1,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",3,13
9783,777,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",3,13
8075,703,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",3,13
10813,898,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",3,13
8521,732,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",3,13
6719,560,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",2,13
10238,863,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",2,13
11439,861,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",2,13
7293,669,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",2,13
7536,675,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",2,13
9968,805,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",2,13
8642,716,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,13
7056,638,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,13
8237,716,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,13
6449,602,1,0,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,13
11253,904,1,1,0,0,a,c,4590,3,2000,1,40,2011,"Jan,Apr,Jul,Oct",1,13
11781,1254,1,1,0,1,c,a,430,4,2003,0,NA,NA,,7,15
9547,1224,1,0,0,1,c,a,430,4,2003,0,NA,NA,,7,15
10571,1325,1,0,0,1,c,a,430,4,2003,0,NA,NA,,7,15
18452,1880,1,1,0,1,c,a,430,4,2003,0,NA,NA,,6,15
10780,1350,1,0,0,0,c,a,430,4,2003,0,NA,NA,,6,15
10491,1353,1,0,0,0,c,a,430,4,2003,0,NA,NA,,6,15
12149,1470,1,1,0,0,c,a,430,4,2003,0,NA,NA,,6,15
12721,1488,1,1,0,0,c,a,430,4,2003,0,NA,NA,,6,15
13103,1643,1,0,0,0,c,a,430,4,2003,0,NA,NA,,6,15
15343,1761,1,1,0,0,c,a,430,4,2003,0,NA,NA,,6,15
12588,1497,1,1,0,0,c,a,430,4,2003,0,NA,NA,,5,15
13758,1735,1,1,0,0,c,a,430,4,2003,0,NA,NA,,5,15
13955,1622,1,0,0,0,c,a,430,4,2003,0,NA,NA,,5,15
14839,1730,1,1,0,0,c,a,430,4,2003,0,NA,NA,,5,15
18065,2017,1,1,0,0,c,a,430,4,2003,0,NA,NA,,5,15
13993,1706,1,1,0,0,c,a,430,4,2003,0,NA,NA,,4,15
13895,1708,1,0,0,0,c,a,430,4,2003,0,NA,NA,,4,15
9517,1249,1,0,0,0,c,a,430,4,2003,0,NA,NA,,3,15
10993,1431,1,0,0,0,c,a,430,4,2003,0,NA,NA,,3,15
11002,1458,1,0,0,0,c,a,430,4,2003,0,NA,NA,,3,15
17314,2003,1,1,0,0,c,a,430,4,2003,0,NA,NA,,3,15
14824,1675,1,0,0,0,c,a,430,4,2003,0,NA,NA,,2,15
11221,1529,1,0,0,0,c,a,430,4,2003,0,NA,NA,,2,15
9968,1328,1,0,0,0,c,a,430,4,2003,0,NA,NA,,2,15
16601,1875,1,1,0,0,c,a,430,4,2003,0,NA,NA,,2,15
4131,616,1,0,0,0,c,a,430,4,2003,0,NA,NA,,2,15
10623,1360,1,0,0,0,c,a,430,4,2003,0,NA,NA,,2,15
13487,1693,1,1,0,0,c,a,430,4,2003,0,NA,NA,,2,15
12619,1615,1,1,0,0,c,a,430,4,2003,0,NA,NA,,1,15
16993,1963,1,1,0,1,c,a,430,4,2003,0,NA,NA,,1,15
16198,1844,1,0,0,1,c,a,430,4,2003,0,NA,NA,,12,14
17128,1922,1,1,0,0,c,a,430,4,2003,0,NA,NA,,12,14
11707,1475,1,0,0,0,c,a,430,4,2003,0,NA,NA,,12,14
11097,1331,1,0,0,0,c,a,430,4,2003,0,NA,NA,,12,14
14235,1738,1,1,0,0,c,a,430,4,2003,0,NA,NA,,12,14
16782,1821,1,1,0,0,c,a,430,4,2003,0,NA,NA,,11,14
13072,1559,1,1,0,0,c,a,430,4,2003,0,NA,NA,,11,14
10185,1444,1,0,0,0,c,a,430,4,2003,0,NA,NA,,11,14
10721,1359,1,0,0,0,c,a,430,4,2003,0,NA,NA,,11,14
13413,1657,1,1,0,0,c,a,430,4,2003,0,NA,NA,,11,14
14201,1721,1,1,0,0,c,a,430,4,2003,0,NA,NA,,11,14
13219,1663,1,0,0,0,c,a,430,4,2003,0,NA,NA,,10,14
10512,1430,1,0,0,0,c,a,430,4,2003,0,NA,NA,,10,14
10987,1400,1,1,0,0,c,a,430,4,2003,0,NA,NA,,10,14
9305,1260,1,0,0,0,c,a,430,4,2003,0,NA,NA,,10,14
13071,1602,1,1,0,1,c,a,430,4,2003,0,NA,NA,,10,14
9578,1363,1,0,0,0,c,a,430,4,2003,0,NA,NA,,9,14
8957,1157,1,0,0,0,c,a,430,4,2003,0,NA,NA,,9,14
13493,1672,1,1,0,0,c,a,430,4,2003,0,NA,NA,,9,14
9057,1182,1,0,0,0,c,a,430,4,2003,0,NA,NA,,9,14
11602,1435,1,1,0,0,c,a,430,4,2003,0,NA,NA,,9,14
17843,2024,1,1,0,0,c,a,430,4,2003,0,NA,NA,,9,14
14053,1708,1,1,0,1,c,a,430,4,2003,0,NA,NA,,8,14
10858,1339,1,1,0,1,c,a,430,4,2003,0,NA,NA,,8,14
10214,1273,1,0,0,0,c,a,430,4,2003,0,NA,NA,,8,14
12927,1514,1,1,0,1,c,a,430,4,2003,0,NA,NA,,7,14
9991,1223,1,0,0,1,c,a,430,4,2003,0,NA,NA,,7,14
11139,1325,1,1,0,1,c,a,430,4,2003,0,NA,NA,,7,14
15069,1679,1,1,0,1,c,a,430,4,2003,0,NA,NA,,7,14
10807,1314,1,0,0,1,c,a,430,4,2003,0,NA,NA,,7,14
9216,1171,1,0,0,1,c,a,430,4,2003,0,NA,NA,,7,14
9857,1251,1,0,0,0,c,a,430,4,2003,0,NA,NA,,6,14
10020,1330,1,0,0,0,c,a,430,4,2003,0,NA,NA,,6,14
9942,1361,1,0,0,0,c,a,430,4,2003,0,NA,NA,,6,14
13422,1621,1,1,0,0,c,a,430,4,2003,0,NA,NA,,6,14
15937,1843,1,1,0,0,c,a,430,4,2003,0,NA,NA,,6,14
16833,1892,1,0,0,0,c,a,430,4,2003,0,NA,NA,,5,14
13037,1603,1,0,0,0,c,a,430,4,2003,0,NA,NA,,5,14
11073,1357,1,0,0,0,c,a,430,4,2003,0,NA,NA,,5,14
11863,1578,1,1,0,0,c,a,430,4,2003,0,NA,NA,,5,14
13756,1665,1,1,0,0,c,a,430,4,2003,0,NA,NA,,5,14
10596,1346,1,0,0,0,c,a,430,4,2003,0,NA,NA,,5,14
10404,1355,1,0,0,0,c,a,430,4,2003,0,NA,NA,,5,14
12580,1623,1,0,0,0,c,a,430,4,2003,0,NA,NA,,5,14
13184,1609,1,1,0,0,c,a,430,4,2003,0,NA,NA,,5,14
11206,1358,1,0,0,0,c,a,430,4,2003,0,NA,NA,,5,14
9155,1203,1,0,0,0,c,a,430,4,2003,0,NA,NA,,4,14
9845,1366,1,0,0,1,c,a,430,4,2003,0,NA,NA,,4,14
13488,1665,1,1,0,1,c,a,430,4,2003,0,NA,NA,,4,14
15700,1867,1,1,0,1,c,a,430,4,2003,0,NA,NA,,4,14
10759,1421,1,0,0,0,c,a,430,4,2003,0,NA,NA,,4,14
11202,1509,1,0,0,0,c,a,430,4,2003,0,NA,NA,,4,14
9763,1232,1,0,0,0,c,a,430,4,2003,0,NA,NA,,4,14
12905,1575,1,1,0,0,c,a,430,4,2003,0,NA,NA,,4,14
19394,2058,1,1,0,0,c,a,430,4,2003,0,NA,NA,,3,14
10605,1273,1,0,0,0,c,a,430,4,2003,0,NA,NA,,3,14
7403,1004,1,0,0,0,c,a,430,4,2003,0,NA,NA,,3,14
16038,1921,1,1,0,0,c,a,430,4,2003,0,NA,NA,,3,14
9819,1287,1,0,0,0,c,a,430,4,2003,0,NA,NA,,3,14
10114,1351,1,0,0,0,c,a,430,4,2003,0,NA,NA,,3,14
7528,912,1,1,0,0,c,a,430,4,2003,0,NA,NA,,3,14
8734,992,1,1,0,0,c,a,430,4,2003,0,NA,NA,,1,14
16993,2030,1,1,0,0,c,a,430,4,2003,0,NA,NA,,12,13
11988,1537,1,0,0,0,c,a,430,4,2003,0,NA,NA,,12,13
13368,1717,1,0,0,0,c,a,430,4,2003,0,NA,NA,,12,13
14597,1698,1,1,0,0,c,a,430,4,2003,0,NA,NA,,12,13
12052,1606,1,0,0,0,c,a,430,4,2003,0,NA,NA,,11,13
10422,1360,1,0,0,0,c,a,430,4,2003,0,NA,NA,,11,13
16078,2023,1,0,0,1,c,a,430,4,2003,0,NA,NA,,10,13
11607,1493,1,0,0,1,c,a,430,4,2003,0,NA,NA,,10,13
10260,1445,1,0,0,1,c,a,430,4,2003,0,NA,NA,,10,13
15291,1868,1,1,0,1,c,a,430,4,2003,0,NA,NA,,10,13
10413,1417,1,0,0,0,c,a,430,4,2003,0,NA,NA,,10,13
12259,1626,1,0,0,0,c,a,430,4,2003,0,NA,NA,,10,13
14014,1781,1,0,0,0,c,a,430,4,2003,0,NA,NA,,10,13
13517,1719,1,0,0,0,c,a,430,4,2003,0,NA,NA,,10,13
12026,1530,1,1,0,0,c,a,430,4,2003,0,NA,NA,,9,13
10385,1488,1,0,0,0,c,a,430,4,2003,0,NA,NA,,9,13
11132,1590,1,0,0,0,c,a,430,4,2003,0,NA,NA,,9,13
8642,1176,1,0,0,0,c,a,430,4,2003,0,NA,NA,,9,13
12149,1627,1,0,0,1,c,a,430,4,2003,0,NA,NA,,9,13
13683,1711,1,0,0,1,c,a,430,4,2003,0,NA,NA,,9,13
12000,1445,1,1,0,1,c,a,430,4,2003,0,NA,NA,,8,13
8799,1174,1,0,0,0,c,a,430,4,2003,0,NA,NA,,8,13
10978,1397,1,0,0,1,c,a,430,4,2003,0,NA,NA,,8,13
17256,1871,1,1,0,1,c,a,430,4,2003,0,NA,NA,,7,13
8678,1135,1,0,0,0,c,a,430,4,2003,0,NA,NA,,7,13
10459,1379,1,0,0,1,c,a,430,4,2003,0,NA,NA,,7,13
13694,1662,1,1,0,0,c,a,430,4,2003,0,NA,NA,,7,13
14972,1826,1,1,0,0,c,a,430,4,2003,0,NA,NA,,7,13
15499,1827,1,1,0,0,c,a,430,4,2003,0,NA,NA,,7,13
15964,1954,1,1,0,0,c,a,430,4,2003,0,NA,NA,,7,13
11091,1451,1,0,0,0,c,a,430,4,2003,0,NA,NA,,6,13
11426,1534,1,0,0,0,c,a,430,4,2003,0,NA,NA,,6,13
9562,1231,1,0,0,0,c,a,430,4,2003,0,NA,NA,,6,13
18925,2200,1,1,0,0,c,a,430,4,2003,0,NA,NA,,6,13
19312,2215,1,1,0,0,c,a,430,4,2003,0,NA,NA,,5,13
18784,2200,1,0,0,0,c,a,430,4,2003,0,NA,NA,,5,13
16793,2134,1,0,0,0,c,a,430,4,2003,0,NA,NA,,5,13
17498,2146,1,0,0,0,c,a,430,4,2003,0,NA,NA,,5,13
22021,2458,1,1,0,0,c,a,430,4,2003,0,NA,NA,,4,13
17534,2094,1,1,0,0,c,a,430,4,2003,0,NA,NA,,4,13
13707,1805,1,0,0,0,c,a,430,4,2003,0,NA,NA,,4,13
14641,1812,1,1,0,0,c,a,430,4,2003,0,NA,NA,,4,13
12550,1648,1,0,0,1,c,a,430,4,2003,0,NA,NA,,4,13
13086,1693,1,1,0,0,c,a,430,4,2003,0,NA,NA,,3,13
9725,1354,1,0,0,0,c,a,430,4,2003,0,NA,NA,,3,13
12820,1606,1,1,0,0,c,a,430,4,2003,0,NA,NA,,3,13
10844,1468,1,0,0,0,c,a,430,4,2003,0,NA,NA,,2,13
11234,1593,1,0,0,0,c,a,430,4,2003,0,NA,NA,,2,13
9712,1311,1,0,0,0,c,a,430,4,2003,0,NA,NA,,2,13
5811,786,1,1,0,0,c,a,430,4,2003,0,NA,NA,,2,13
9983,1345,1,0,0,0,c,a,430,4,2003,0,NA,NA,,1,13
9898,1429,1,0,0,0,c,a,430,4,2003,0,NA,NA,,1,13
10454,1433,1,0,0,0,c,a,430,4,2003,0,NA,NA,,1,13
10550,1323,1,0,0,0,c,a,430,4,2003,0,NA,NA,,1,13
13177,1638,1,1,0,0,c,a,430,4,2003,0,NA,NA,,1,13
7854,556,1,1,0,1,d,a,2300,NA,NA,0,NA,NA,,7,15
12108,780,1,1,0,1,d,a,2300,NA,NA,0,NA,NA,,7,15
8593,609,1,1,0,1,d,a,2300,NA,NA,0,NA,NA,,7,15
6955,558,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,7,15
7194,553,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,7,15
5356,447,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,7,15
5775,462,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,7,15
8780,608,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,7,15
9359,662,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,6,15
5951,493,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,6,15
5616,453,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,6,15
6143,492,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,5,15
6831,539,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,5,15
8267,608,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,5,15
8920,664,1,0,0,1,d,a,2300,NA,NA,0,NA,NA,,5,15
5452,433,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,5,15
7969,588,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,5,15
8507,580,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,5,15
10971,751,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,5,15
8733,598,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,4,15
10781,732,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,4,15
4817,427,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,4,15
8280,596,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,4,15
11908,787,1,1,0,1,d,a,2300,NA,NA,0,NA,NA,,3,15
8079,614,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,3,15
8339,646,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,3,15
11805,762,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,3,15
5375,449,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,3,15
8174,622,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,3,15
7208,581,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,2,15
7027,594,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,2,15
8598,650,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,2,15
11094,730,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,2,15
5220,424,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,2,15
8975,614,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,1,15
7239,563,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,1,15
9006,643,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,1,15
4264,369,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,1,15
8625,630,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,1,15
6338,539,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,1,15
6420,520,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,1,15
8340,682,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,12,14
4445,351,1,0,0,1,d,a,2300,NA,NA,0,NA,NA,,12,14
12978,959,1,0,0,1,d,a,2300,NA,NA,0,NA,NA,,12,14
10411,739,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,12,14
6639,490,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,12,14
10011,685,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,11,14
4524,366,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,11,14
7774,589,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,11,14
5751,540,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,10,14
7218,485,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,10,14
8708,617,1,1,0,1,d,a,2300,NA,NA,0,NA,NA,,10,14
10073,694,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,9,14
6534,552,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,9,14
4265,362,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,9,14
5011,435,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,9,14
9024,647,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,9,14
6520,525,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,8,14
7730,578,1,1,0,1,d,a,2300,NA,NA,0,NA,NA,,8,14
7077,574,1,1,0,1,d,a,2300,NA,NA,0,NA,NA,,8,14
5566,458,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,7,14
4623,405,1,0,0,1,d,a,2300,NA,NA,0,NA,NA,,7,14
5371,437,1,0,0,1,d,a,2300,NA,NA,0,NA,NA,,7,14
10814,700,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,7,14
6092,525,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,7,14
5862,491,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,7,14
7611,568,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,7,14
7812,609,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,7,14
5400,448,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,6,14
8580,653,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,6,14
6397,502,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,6,14
5748,509,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,6,14
6720,491,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,5,14
6853,509,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,5,14
5697,450,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,5,14
6499,528,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,5,14
8391,611,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,5,14
8123,585,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,5,14
6158,496,1,0,0,1,d,a,2300,NA,NA,0,NA,NA,,4,14
6130,492,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,4,14
5817,487,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,3,14
5467,478,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,3,14
6431,486,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,3,14
5794,507,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,3,14
4134,357,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,3,14
7275,565,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,3,14
11768,838,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,3,14
5886,518,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,2,14
4595,426,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,2,14
8707,658,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,2,14
8288,555,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,2,14
8881,633,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,2,14
7471,571,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,1,14
4904,458,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,1,14
2526,244,1,0,0,1,d,a,2300,NA,NA,0,NA,NA,,12,13
5376,426,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,12,13
6937,516,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,12,13
6790,524,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,12,13
11199,767,1,1,0,0,d,a,2300,NA,NA,0,NA,NA,,12,13
5388,484,1,0,0,0,d,a,2300,NA,NA,0,NA,NA,,11,13
